Name, TotalOccurances, AlwaysUsed 
com.floreantpos.ui.views.order.OrderView : showView,14,TRUE
com.floreantpos.model.base.BaseTerminal : setActive,13,TRUE
com.floreantpos.swing.ListTableModel : setRows,13,TRUE
com.floreantpos.ui.dialog.POSDialog : setCanceled,13,TRUE
com.floreantpos.swing.PosUIManager : getTitleFontSize,13,TRUE
com.floreantpos.swing.PaginatedTableModel : setNumRows,13,TRUE
com.floreantpos.model.base.BaseTerminal : setOpeningBalance,13,TRUE
com.floreantpos.swing.TimerWatch : actionPerformed,13,TRUE
com.floreantpos.model.base.BaseTicket : getDeliveryDate,13,TRUE
com.floreantpos.model.base.BaseTerminal : setFloorId,13,TRUE
com.floreantpos.model.base.BaseTerminal : setTerminalKey,13,TRUE
com.floreantpos.model.base.BaseTicketItemCookingInstruction : setDescription,13,TRUE
com.floreantpos.model.VirtualPrinter : hashCode,13,TRUE
com.floreantpos.model.base.BaseTerminal : setInUse,13,TRUE
com.floreantpos.ui.TitlePanel : getTitleColor,13,TRUE
com.floreantpos.model.base.BaseTerminal : setName,13,TRUE
com.floreantpos.model.base.BaseTicketItemCookingInstruction : initialize,13,TRUE
com.floreantpos.model.Ticket : getDeliveryDate,13,TRUE
com.floreantpos.ui.TitlePanel : getTitleFont,13,TRUE
com.floreantpos.ui.TitlePanel : initComponents,13,TRUE
com.floreantpos.model.base.BaseTicketItemCookingInstruction : setPrintedToKitchen,13,TRUE
com.floreantpos.model.base.BaseTerminal : setHasCashDrawer,13,TRUE
com.floreantpos.ui.TitlePanel : setTitle,13,TRUE
com.floreantpos.model.base.BaseTerminal : setLocation,13,TRUE
com.floreantpos.swing.PaginatedTableModel : setCurrentRowIndex,13,TRUE
com.floreantpos.swing.PaginatedTableModel : getPageSize,13,TRUE
com.floreantpos.model.base.BaseTicket : isClosed,12,TRUE
com.floreantpos.model.base.BaseTerminal : getAssignedUser,12,TRUE
com.floreantpos.ui.dialog.PasswordEntryDialog$1 : keyReleased,12,TRUE
com.floreantpos.report.ReceiptPrintService : beginRow,12,TRUE
com.floreantpos.ui.views.order.OrderView : getItemView,12,TRUE
com.floreantpos.ui.dialog.PasswordEntryDialog$1 : keyTyped,12,TRUE
com.floreantpos.model.base.BaseTerminal : initialize,12,TRUE
com.floreantpos.report.ReceiptPrintService : endRow,12,TRUE
com.floreantpos.ui.dialog.TransactionCompletionDialog : createLabel,12,TRUE
com.floreantpos.ui.dialog.POSDialog : isCanceled,12,TRUE
com.floreantpos.ui.TitlePanel : paintComponent,12,TRUE
com.floreantpos.config.TerminalConfig : getDefaultPassLen,12,TRUE
com.floreantpos.model.TicketItem : getMenuItem,12,TRUE
com.floreantpos.model.base.BaseTerminal : setId,12,TRUE
com.floreantpos.model.base.BaseTicket : isPaid,12,TRUE
com.floreantpos.ui.dialog.PasswordEntryDialog : access$000,12,TRUE
com.floreantpos.swing.PosBlinkButton : setBlinking,12,TRUE
com.floreantpos.ui.TicketListView : getTableModel,12,TRUE
com.floreantpos.ui.dialog.OkCancelOptionDialog : getContentPanel,12,TRUE
com.floreantpos.ui.TicketListView : updateTicketList,12,TRUE
com.floreantpos.report.ReceiptPrintService : addColumn,12,TRUE
com.floreantpos.model.dao.TicketDAO : loadTickets,12,TRUE
com.floreantpos.model.dao.TicketDAO : getNumTickets,12,TRUE
com.floreantpos.model.base.BaseTicket : getDeliveryAddress,12,TRUE
com.floreantpos.ui.dialog.PasswordEntryDialog : getPasswordAsString,12,TRUE
com.floreantpos.ui.dialog.PasswordEntryDialog$1 : keyPressed,12,TRUE
com.floreantpos.model.dao.TicketDAO : getDefaultOrder,12,TRUE
com.floreantpos.model.base.BaseTicket : getCreateDate,12,TRUE
com.floreantpos.model.base.BaseTicket : isVoided,12,TRUE
com.floreantpos.model.base.BaseOrderType : initialize,11,TRUE
com.floreantpos.model.base.BaseVirtualPrinter : initialize,11,TRUE
com.floreantpos.ui.dialog.POSMessageDialog : showDialog,11,TRUE
com.floreantpos.model.base.BaseTicket : getStatus,11,TRUE
com.floreantpos.model.base.BaseShift : getId,11,TRUE
com.floreantpos.model.PosPrinters : getDefaultPrinterName,11,TRUE
com.floreantpos.model.base.BaseTicket : getTaxAmount,11,TRUE
com.floreantpos.ui.ticket.TicketViewerTableModel : update,11,TRUE
com.floreantpos.ui.dialog.OkCancelOptionDialog : init,11,TRUE
com.floreantpos.extension.ExtensionManager : getInstance,11,TRUE
com.floreantpos.ui.HeaderPanel : setVisible,11,TRUE
com.floreantpos.model.Ticket : calculateToleranceAmount,11,TRUE
com.floreantpos.report.AbstractReportDataSource : getColumnName,11,TRUE
com.floreantpos.ui.views.SwitchboardView : ticketListUpdated,11,TRUE
com.floreantpos.model.base.BaseTicket : initialize,10,TRUE
com.floreantpos.swing.BeanTableModel : addRow,10,TRUE
com.floreantpos.ui.views.order.OrderView : getCategoryView,10,TRUE
com.floreantpos.model.Printer : getVirtualPrinter,10,TRUE
com.floreantpos.ui.dialog.OkCancelOptionDialog : setTitlePaneText,10,TRUE
com.floreantpos.ui.views.order.TicketView : access$1800,9,TRUE
com.floreantpos.ui.views.order.CategoryView : setSelectedCategory,9,TRUE
com.floreantpos.model.dao.TerminalPrintersDAO : findTerminalPrinters,9,TRUE
com.floreantpos.model.Ticket : calculateSubtotalAmount,9,TRUE
com.floreantpos.model.User : isAdministrator,9,TRUE
com.floreantpos.model.PosPrinters : load,9,TRUE
com.floreantpos.ui.dialog.OkCancelOptionDialog$1 : actionPerformed,9,TRUE
com.floreantpos.swing.ScrollableFlowPanel : getScrollableTracksViewportHeight,9,TRUE
com.floreantpos.ui.views.order.MenuItemView : getMenuGroup,9,TRUE
com.floreantpos.model.PosPrinters : populatePrinterMaps,9,TRUE
com.floreantpos.model.base.BaseVirtualPrinter : setId,9,TRUE
com.floreantpos.ui.HeaderPanel : updateSwitchBoardView,9,TRUE
com.floreantpos.main.Application : getOrderTypes,9,TRUE
com.floreantpos.model.base.BaseOrderType : setShowInLoginScreen,9,TRUE
com.floreantpos.ui.HeaderPanel : updateHomeView,9,TRUE
com.floreantpos.model.dao.BaseTerminalPrintersDAO : getInstance,9,TRUE
com.floreantpos.model.base.BaseOrderType : setEnabled,9,TRUE
com.floreantpos.model.base.BaseRestaurant : getServiceChargePercentage,9,TRUE
com.floreantpos.model.base.BaseTicket : setTerminal,9,TRUE
com.floreantpos.ui.views.order.TicketView : access$1700,9,TRUE
com.floreantpos.model.Ticket : calculatePrice,9,TRUE
com.floreantpos.model.base.BaseTicket : getDiscountAmount,9,TRUE
com.floreantpos.model.dao.BaseTerminalPrintersDAO : getReferenceClass,9,TRUE
com.floreantpos.ui.views.order.TicketView : access$1900,9,TRUE
com.floreantpos.model.base.BaseKitchenTicket : getTableNumbers,9,TRUE
com.floreantpos.model.Ticket : calculateItemsDiscountAmount,9,TRUE
com.floreantpos.model.TicketItem : canAddCookingInstruction,9,TRUE
com.floreantpos.ui.views.order.MenuItemView : selectItem,9,TRUE
com.floreantpos.model.base.BaseVirtualPrinter : setName,9,TRUE
com.floreantpos.ui.dialog.POSDialog : open,9,TRUE
com.floreantpos.model.base.BaseTicket : getSubtotalAmount,9,TRUE
com.floreantpos.model.TicketItem : canAddDiscount,9,TRUE
com.floreantpos.extension.ExtensionManager : getPlugin,9,TRUE
com.floreantpos.model.Ticket : calculateServiceCharge,9,TRUE
com.floreantpos.swing.ScrollableFlowPanel : getScrollableTracksViewportWidth,9,TRUE
com.floreantpos.model.base.BaseOrderType : setName,9,TRUE
com.floreantpos.model.Ticket : calculateTax,9,TRUE
com.floreantpos.ui.HeaderPanel : updateOthersFunctionsView,9,TRUE
com.floreantpos.ui.views.order.TicketView : access$1600,9,TRUE
com.floreantpos.model.Ticket : calculateTicketDiscountAmount,9,TRUE
com.floreantpos.model.base.BaseMenuGroup : equals,9,TRUE
com.floreantpos.model.PosPrinters : getDefaultKitchenPrinter,8,TRUE
com.floreantpos.model.base.BaseOrderType : setPrepaid,8,TRUE
com.floreantpos.model.base.BaseTicket : setNumberOfGuests,8,TRUE
com.floreantpos.model.base.BaseTicket : getNumberOfGuests,8,TRUE
com.floreantpos.model.Ticket : getNumberOfGuests,8,TRUE
com.floreantpos.model.MenuItem : getProperty,8,TRUE
com.floreantpos.model.base.BaseOrderType : setShowUnitPriceInTicketGrid,8,TRUE
com.floreantpos.model.base.BaseTicket : isRefunded,8,TRUE
com.floreantpos.model.base.BaseOrderType : setShowPriceOnButton,8,TRUE
com.floreantpos.model.base.BaseOrderType : setShowGuestSelection,8,TRUE
com.floreantpos.model.base.BaseUser : isClockedIn,8,TRUE
com.floreantpos.model.dao._BaseRootDAO : save,8,TRUE
com.floreantpos.ui.views.order.TicketView : getTicket,8,TRUE
com.floreantpos.model.base.BaseOrderType : setHasForHereAndToGo,8,TRUE
com.floreantpos.ui.views.order.OrderView : getCurrentTicket,8,TRUE
com.floreantpos.model.base.BaseOrderType : setAllowSeatBasedOrder,8,TRUE
com.floreantpos.swing.OrderTypeButton : hasPermission,8,TRUE
com.floreantpos.model.base.BaseTicket : setCreateDate,8,TRUE
com.floreantpos.model.base.BaseOrderType : setShowItemBarcode,8,TRUE
com.floreantpos.config.TerminalConfig : isAllowedQuickMaintenance,8,TRUE
com.floreantpos.model.base.BaseOrderType : setBarTab,8,TRUE
com.floreantpos.ui.views.LoginView : getInstance,8,TRUE
com.floreantpos.model.base.BaseTicket : setOwner,8,TRUE
com.floreantpos.model.base.BaseOrderType : setDelivery,8,TRUE
com.floreantpos.model.base.BaseOrderType : setId,8,TRUE
com.floreantpos.model.base.BaseTicket : getServiceCharge,8,TRUE
com.floreantpos.model.Printer : isDefaultPrinter,8,TRUE
com.floreantpos.ui.HeaderPanel : startTimer,8,TRUE
com.floreantpos.model.base.BaseOrderType : setRequiredCustomerData,8,TRUE
com.floreantpos.ui.views.order.SelectionView : componentResized,8,TRUE
com.floreantpos.model.base.BaseOrderType : setCloseOnPaid,8,TRUE
com.floreantpos.model.Ticket : setCreateDate,8,TRUE
com.floreantpos.model.base.BaseOrderType : setShouldPrintToKitchen,8,TRUE
com.floreantpos.swing.QwertyKeyPad : addButtonsToPanel,8,TRUE
com.floreantpos.ui.views.order.RootView : getCurrentView,8,TRUE
com.floreantpos.model.base.BaseTicket : setShift,8,TRUE
com.floreantpos.ui.HeaderPanel : updateView,8,TRUE
com.floreantpos.model.base.BaseOrderType : setShowTableSelection,8,TRUE
com.floreantpos.model.base.BaseTicket : setCreationHour,8,TRUE
com.floreantpos.model.base.BaseOrderType : setHideItemWithEmptyInventory,8,TRUE
com.floreantpos.model.base.BaseTicket : getAssignedDriver,8,TRUE
com.floreantpos.model.base.BaseOrderType : setPreAuthCreditCard,8,TRUE
com.floreantpos.model.base.BaseOrderType : setConsolidateItemsInReceipt,8,TRUE
com.floreantpos.model.base.BaseTicket : setTicketItems,8,TRUE
com.floreantpos.model.base.BaseOrderType : setShowStockCountOnButton,8,TRUE
com.floreantpos.model.MenuItem : getStringWithUnderScore,8,TRUE
com.floreantpos.model.OrderType : toString,8,TRUE
com.floreantpos.model.base.BaseTicket : setTicketType,8,TRUE
com.floreantpos.swing.OrderTypeButton : actionPerformed,8,TRUE
com.floreantpos.model.Ticket : setClosed,7,TRUE
com.floreantpos.model.base.BaseTicket : setClosed,7,TRUE
com.floreantpos.model.base.BaseTicket : setDrawerResetted,7,TRUE
com.floreantpos.ui.views.order.CategoryView : createButtonPanelLayout,7,TRUE
com.floreantpos.model.base.BaseTicket : isBarTab,7,TRUE
com.floreantpos.model.base.BaseTicket : setVoided,7,TRUE
com.floreantpos.model.base.BaseTicket : setPaidAmount,7,TRUE
com.floreantpos.swing.PosUIManager : getNumberFieldFontSize,7,TRUE
com.floreantpos.model.base.BaseTicket : setId,7,TRUE
com.floreantpos.ui.views.SwitchboardView : setVisible,7,TRUE
com.floreantpos.ui.OrderFilterPanel : access$100,7,TRUE
com.floreantpos.model.base.BaseTicket : setGlobalId,7,TRUE
com.floreantpos.model.base.BaseOrderType : isShowTableSelection,7,TRUE
com.floreantpos.ui.TicketListView : setAutoUpdateCheck,7,TRUE
com.floreantpos.model.base.BasePosTransaction : getTicket,7,TRUE
com.floreantpos.model.dao.MenuItemDAO : initialize,7,TRUE
com.floreantpos.swing.ScrollableFlowPanel$ScrollableFlowLayout : getLayoutHeight,7,TRUE
com.floreantpos.model.base.BaseTicket : setClosingDate,7,TRUE
com.floreantpos.swing.ScrollableFlowPanel : getPreferredSize,7,TRUE
com.floreantpos.demo.KitchenDisplayView : getViewName,7,TRUE
com.floreantpos.ui.OrderFilterPanel : access$200,7,TRUE
com.floreantpos.ui.dialog.PasswordEntryDialog : getUser,7,TRUE
com.floreantpos.model.base.BaseTicket : setPaid,7,TRUE
com.floreantpos.util.DrawerUtil : print,7,TRUE
com.floreantpos.model.base.BaseCurrency : initialize,7,TRUE
com.floreantpos.model.TicketItem : getPrinters,7,TRUE
com.floreantpos.ui.ticket.TicketViewerTable : updateView,7,TRUE
com.floreantpos.model.base.BaseOrderType : isRequiredCustomerData,7,TRUE
com.floreantpos.model.base.BaseTicket : setExtraDeliveryInfo,6,TRUE
com.floreantpos.model.base.BaseTicket : setGratuity,6,TRUE
com.floreantpos.model.base.BaseTicket : setProperties,6,TRUE
com.floreantpos.model.base.BaseTicket : setDiscounts,6,TRUE
com.floreantpos.model.base.BaseTicket : getExtraDeliveryInfo,6,TRUE
com.floreantpos.model.base.BaseMenuGroup : getButtonColorCode,6,TRUE
com.floreantpos.model.base.BasePosTransaction : getAmount,6,TRUE
com.floreantpos.model.base.BaseTicket : setDeliveryCharge,6,TRUE
com.floreantpos.ui.views.order.RootView : getHomeView,6,TRUE
com.floreantpos.model.base.BaseTicket : getVoidReason,6,TRUE
com.floreantpos.model.base.BaseTicket : setAdvanceAmount,6,TRUE
com.floreantpos.model.base.BaseTicket : setStatus,6,TRUE
com.floreantpos.model.base.BaseTicket : setCustomerWillPickup,6,TRUE
com.floreantpos.model.base.BaseActionHistory : getDescription,6,TRUE
com.floreantpos.model.Ticket : getStatus,6,TRUE
com.floreantpos.ui.views.order.RootView : showHomeScreen,6,TRUE
com.floreantpos.ui.views.LoginView : getViewName,6,TRUE
com.floreantpos.ui.TicketListView : access$400,6,TRUE
com.floreantpos.model.base.BaseTicket : isReOpened,6,TRUE
com.floreantpos.model.Terminal : isHasCashDrawer,6,TRUE
com.floreantpos.model.base.BaseTicket : getShift,6,TRUE
com.floreantpos.model.base.BaseTicket : getVoidedBy,6,TRUE
com.floreantpos.model.base.BaseMenuGroup : getName,6,TRUE
com.floreantpos.actions.ViewChangeAction : isVisible,6,TRUE
com.floreantpos.model.base.BaseTicket : setBarTab,6,TRUE
com.floreantpos.model.base.BaseActionHistory : getPerformer,6,TRUE
com.floreantpos.model.base.BaseTicket : getTerminal,6,TRUE
com.floreantpos.model.base.BaseTicket : setTaxExempt,6,TRUE
com.floreantpos.model.base.BaseTicket : getAdvanceAmount,6,TRUE
com.floreantpos.ui.views.CookingInstructionSelectionView$CookingInstructionTableModel : access$102,6,TRUE
com.floreantpos.model.base.BaseTicket : setDeliveryDate,6,TRUE
com.floreantpos.model.base.BaseKitchenTicketItem : initialize,6,TRUE
com.floreantpos.ui.views.order.SelectionView : setItems,6,TRUE
com.floreantpos.model.base.BaseTicket : isCustomerWillPickup,6,TRUE
com.floreantpos.model.base.BaseActionHistory : getActionName,6,TRUE
com.floreantpos.model.MenuGroup : getDisplayName,6,TRUE
com.floreantpos.model.User : canViewAllCloseTickets,6,TRUE
com.floreantpos.model.base.BaseActionHistory : getActionTime,6,TRUE
com.floreantpos.ui.views.order.CategoryView : componentResized,6,TRUE
com.floreantpos.ui.views.CookingInstructionSelectionView : doFilter,6,TRUE
com.floreantpos.main.Application : getCurrentShift,6,TRUE
com.floreantpos.model.base.BaseTicket : getCreationHour,6,TRUE
com.floreantpos.model.dao.BaseUserDAO : getInstance,6,TRUE
com.floreantpos.model.base.BaseTicket : setReOpened,6,TRUE
com.floreantpos.model.base.BaseTicket : setCustomerId,6,TRUE
com.floreantpos.ui.views.order.SelectionView : isInitialized,6,TRUE
com.floreantpos.model.base.BaseTicket : getCustomerId,6,TRUE
com.floreantpos.model.base.BaseKitchenTicket : initialize,6,TRUE
com.floreantpos.model.base.BaseTicket : isDrawerResetted,6,TRUE
com.floreantpos.ui.views.order.TicketView : getTxtSearchItem,6,TRUE
com.floreantpos.model.base.BaseTicket : setWasted,6,TRUE
com.floreantpos.ui.dialog.POSMessageDialog : showMessage,6,TRUE
com.floreantpos.model.base.BaseTicket : setTransactions,6,TRUE
com.floreantpos.model.base.BaseMenuGroup : getTextColorCode,6,TRUE
com.floreantpos.ui.views.SwitchboardView : doShowOrderInfo,6,TRUE
com.floreantpos.model.base.BaseTicket : setVoidReason,6,TRUE
com.floreantpos.model.base.BaseTicket : setAssignedDriver,6,TRUE
com.floreantpos.model.base.BaseTicket : getActiveDate,6,TRUE
com.floreantpos.swing.PosUIManager : getFontSize,6,TRUE
com.floreantpos.ui.views.order.TicketView : updateView,6,TRUE
com.floreantpos.model.base.BaseTicket : setTableNumbers,6,TRUE
com.floreantpos.model.base.BaseTicket : setDeliveryAddress,6,TRUE
com.floreantpos.ui.views.CookingInstructionSelectionView : access$200,6,TRUE
com.floreantpos.model.base.BaseTicket : setVoidedBy,6,TRUE
com.floreantpos.model.base.BaseTicket : setRefunded,6,TRUE
com.floreantpos.model.base.BaseTicket : getClosingDate,6,TRUE
com.floreantpos.actions.ViewChangeAction : saveTicketIfNeeded,6,TRUE
com.floreantpos.model.base.BaseTicket : getGlobalId,6,TRUE
com.floreantpos.actions.ViewChangeAction : actionPerformed,6,TRUE
com.floreantpos.ui.views.order.SelectionView : createButtonPanelLayout,6,TRUE
com.floreantpos.model.base.BaseTicket : isWasted,6,TRUE
com.floreantpos.model.base.BaseActionHistory : initialize,5,TRUE
com.floreantpos.Messages$ResourceControl : newBundle,5,TRUE
com.floreantpos.model.dao.BaseOrderTypeDAO : getReferenceClass,5,TRUE
com.floreantpos.model.dao._BaseRootDAO : run,5,TRUE
com.floreantpos.model.base.BaseKitchenTicket : getServerName,5,TRUE
com.floreantpos.ui.TicketListView : getSelectedTickets,5,TRUE
com.floreantpos.ui.dialog.POSMessageDialog : showError,5,TRUE
com.floreantpos.ui.views.order.MenuItemView$ItemButton : mousePressed,5,TRUE
com.floreantpos.model.base.BaseKitchenTicket : setServerName,5,TRUE
com.floreantpos.model.base.BaseCurrency : setSalesPrice,5,TRUE
com.floreantpos.ui.views.LoginView : isBackOfficeLogin,5,TRUE
com.floreantpos.model.dao.BaseUserDAO : getReferenceClass,5,TRUE
com.floreantpos.model.base.BaseKitchenTicket : setTableNumbers,5,TRUE
com.floreantpos.ui.views.SwitchboardView : actionPerformed,5,TRUE
com.floreantpos.model.base.BaseKitchenTicket : setSequenceNumber,5,TRUE
com.floreantpos.model.base.BaseCurrency : setSymbol,5,TRUE
com.floreantpos.model.base.BaseCurrency : setMain,5,TRUE
com.floreantpos.model.dao.BaseOrderTypeDAO : getInstance,5,TRUE
com.floreantpos.model.base.BaseCurrency : setTolerance,5,TRUE
com.floreantpos.model.base.BaseCurrency : setCode,5,TRUE
com.floreantpos.model.base.BaseKitchenTicket : setStatus,5,TRUE
com.floreantpos.model.base.BaseAttendenceHistory : getId,5,TRUE
com.floreantpos.model.base.BaseKitchenTicket : setTicketId,5,TRUE
com.floreantpos.model.base.BaseKitchenTicket : setPrinterGroup,5,TRUE
com.floreantpos.bo.ui.explorer.QuickMaintenanceExplorer : quickMaintain,5,TRUE
com.floreantpos.ui.views.order.ViewPanel : getViewComponent,5,TRUE
com.floreantpos.ui.views.order.RootView : addView,5,TRUE
com.floreantpos.model.base.BaseOrderType : isAllowSeatBasedOrder,5,TRUE
com.floreantpos.model.base.BaseCurrency : setExchangeRate,5,TRUE
com.floreantpos.model.dao.TicketDAO : saveOrUpdate,5,TRUE
com.floreantpos.ui.views.order.MenuItemView$ItemButton : mouseEntered,5,TRUE
com.floreantpos.model.base.BasePosTransaction : getProperties,5,TRUE
com.floreantpos.model.dao.BaseKitchenTicketDAO : getInstance,5,TRUE
com.floreantpos.model.base.BaseKitchenTicket : setTicketType,5,TRUE
com.floreantpos.config.AppConfig : putInt,5,TRUE
com.floreantpos.model.base.BaseTerminal : getCurrentBalance,5,TRUE
com.floreantpos.model.base.BaseCurrency : setName,5,TRUE
com.floreantpos.model.base.BaseCurrency : isMain,5,TRUE
com.floreantpos.model.base.BaseKitchenTicket : setCreateDate,5,TRUE
com.floreantpos.model.dao._BaseRootDAO : commitTransaction,5,TRUE
com.floreantpos.model.base.BaseCurrency : setId,5,TRUE
com.floreantpos.model.dao._BaseRootDAO : beginTransaction,5,TRUE
com.floreantpos.model.base.BaseActionHistory : getId,5,TRUE
com.floreantpos.model.base.BaseCurrency : setBuyPrice,5,TRUE
com.floreantpos.config.AppConfig : getInt,5,TRUE
com.floreantpos.ui.views.order.OrderView : setVisible,5,TRUE
com.floreantpos.model.base.BaseKitchenTicket : setTicketItems,5,TRUE
com.floreantpos.model.base.BaseTerminal : isActive,4,TRUE
com.floreantpos.ui.views.SwitchboardView : getInstance,4,TRUE
com.floreantpos.ui.HeaderPanel : access$100,4,TRUE
com.floreantpos.model.base.BaseTerminal : getFloorId,4,TRUE
com.floreantpos.ui.views.order.MenuItemView$ItemButton : mouseReleased,4,TRUE
com.floreantpos.model.dao._BaseRootDAO$1 : run,4,TRUE
com.floreantpos.model.Terminal : isCashDrawerAssigned,4,TRUE
com.floreantpos.ui.ticket.TicketViewerTableModel : getTicket,4,TRUE
com.floreantpos.model.MenuGroup : getSortOrder,4,TRUE
com.floreantpos.ui.views.SwitchboardView : updateTicketList,4,TRUE
com.floreantpos.model.base.BaseKitchenTicket : setClosingDate,4,TRUE
com.floreantpos.model.Ticket : getDeletedItems,4,TRUE
com.floreantpos.ui.ticket.TicketViewerTable : addTicketItem,4,TRUE
com.floreantpos.ui.ticket.TicketViewerTableModel : getColumnCount,4,TRUE
com.floreantpos.ui.views.order.SelectionView : getFirstItemButton,4,TRUE
com.floreantpos.ui.ticket.TicketViewerTableModel : setTicket,4,TRUE
com.floreantpos.model.base.BaseTerminal : getOpeningBalance,4,TRUE
com.floreantpos.model.base.BaseKitchenTicketItem : setMenuItemGroupName,4,TRUE
com.floreantpos.model.base.BaseKitchenTicket : addToticketItems,4,TRUE
com.floreantpos.swing.GlassPane : paintComponent,4,TRUE
com.floreantpos.ui.ticket.TicketViewerTableModel : addTicketItemToTicket,4,TRUE
com.floreantpos.model.MenuItem : getPriceByOrderType,4,TRUE
com.floreantpos.ui.dialog.NumberSelectionDialog2 : init,4,TRUE
com.floreantpos.config.TerminalConfig : isActiveCustomerDisplay,4,TRUE
com.floreantpos.model.MenuItem : hasMandatoryModifiers,4,TRUE
com.floreantpos.model.base.BaseKitchenTicket : getSequenceNumber,4,TRUE
com.floreantpos.model.base.BaseTerminal : isInUse,4,TRUE
com.floreantpos.actions.PosAction : isVisible,4,TRUE
com.floreantpos.model.base.BaseUserType : getId,4,TRUE
com.floreantpos.model.base.BaseMenuCategory : isBeverage,4,TRUE
com.floreantpos.model.base.BaseTerminal : getLocation,4,TRUE
com.floreantpos.ui.views.order.MenuItemView$ItemButton : mouseExited,4,TRUE
com.floreantpos.model.dao.BaseShiftDAO : findAll,4,TRUE
com.floreantpos.swing.BeanTableModel : getColumnCount,4,TRUE
com.floreantpos.model.base.BaseKitchenTicket : setVoided,4,TRUE
com.floreantpos.model.MenuItem : getPrice,4,TRUE
com.floreantpos.ui.views.order.MenuItemView$ItemButton : actionPerformed,4,TRUE
com.floreantpos.ui.dialog.NumberSelectionDialog2 : isFloatingPoint,4,TRUE
com.floreantpos.model.dao.BaseUserDAO : findAll,4,TRUE
com.floreantpos.ui.ticket.TicketViewerTable : getTicket,4,TRUE
com.floreantpos.ui.ticket.TicketViewerTableModel : addTicketItem,4,TRUE
com.floreantpos.model.base.BaseTax : getRate,4,TRUE
com.floreantpos.ui.dialog.NumberSelectionDialog2 : setTitle,4,TRUE
com.floreantpos.ui.views.order.TicketView : isStockAvailable,4,TRUE
com.floreantpos.model.base.BaseKitchenTicket : hashCode,4,TRUE
com.floreantpos.model.MenuItem : getDisplayName,4,TRUE
com.floreantpos.model.MenuItem : hasModifiers,4,TRUE
com.floreantpos.model.dao.OrderTypeDAO : findByName,4,TRUE
com.floreantpos.model.base.BaseUser : isDriver,4,TRUE
com.floreantpos.swing.BeanTableModel : addColumn,4,TRUE
com.floreantpos.ui.OrderFilterPanel$1 : actionPerformed,4,TRUE
com.floreantpos.config.TerminalConfig : setPaymentStatusFilter,4,TRUE
com.floreantpos.ui.views.order.OrderView : getViewName,4,TRUE
com.floreantpos.model.base.BaseKitchenTicketItem : setMenuItemName,4,TRUE
com.floreantpos.model.User : toString,4,TRUE
com.floreantpos.model.base.BaseKitchenTicket : getTicketType,4,TRUE
com.floreantpos.model.base.BaseTerminal : getTerminalKey,4,TRUE
com.floreantpos.ui.views.order.OrderController : itemSelected,4,TRUE
com.floreantpos.model.base.BaseKitchenTicketItem : setSortOrder,4,TRUE
com.floreantpos.ui.views.order.MenuItemView : access$200,4,TRUE
com.floreantpos.model.Printer : hashCode,4,TRUE
com.floreantpos.model.MenuItem : convertToTicketItem,4,TRUE
com.floreantpos.ui.views.order.MenuItemView : fireItemSelected,4,TRUE
com.floreantpos.model.base.BaseKitchenTicket : setId,4,TRUE
com.floreantpos.model.base.BaseKitchenTicketItem : setMenuItemGroupId,4,TRUE
com.floreantpos.model.base.BaseOrderType : isShowInLoginScreen,4,TRUE
com.floreantpos.ui.views.order.SelectionView : componentMoved,4,TRUE
com.floreantpos.report.TicketPrintProperties : isShowFooter,4,TRUE
com.floreantpos.model.base.BaseTicket : addToticketItems,4,TRUE
com.floreantpos.ui.views.order.OrderView : getSelectedSeatNumber,4,TRUE
com.floreantpos.model.MenuItem : getTaxByOrderType,4,TRUE
com.floreantpos.model.base.BaseCashTransaction : hashCode,4,TRUE
com.floreantpos.model.TicketItem : setMenuItem,4,TRUE
com.floreantpos.ui.views.order.GroupView : renderItems,4,TRUE
com.floreantpos.model.base.BaseKitchenTicket : getTicketId,4,TRUE
com.floreantpos.ui.views.order.TicketView : addTicketItem,4,TRUE
com.floreantpos.ui.views.order.GroupView : getFitableButtonCount,4,TRUE
com.floreantpos.swing.NumericKeypad : initComponents,4,TRUE
com.floreantpos.model.base.BaseOrderType : isShowGuestSelection,4,TRUE
com.floreantpos.model.base.BasePosTransaction : getTenderAmount,4,TRUE
com.floreantpos.ui.views.CookingInstructionSelectionView$2 : keyPressed,3,TRUE
com.floreantpos.model.base.BaseRestaurant : setDefaultGratuityPercentage,3,TRUE
com.floreantpos.model.dao.BaseTerminalDAO : getInstance,3,TRUE
com.floreantpos.ui.TicketListView$5 : actionPerformed,3,TRUE
com.floreantpos.model.dao.RestaurantDAO : getRestaurant,3,TRUE
com.floreantpos.ui.dialog.PasswordEntryDialog : setAutoLogOffMode,3,TRUE
com.floreantpos.model.base.BaseKitchenTicketItem : setQuantity,3,TRUE
com.floreantpos.model.base.BaseUser : getLastClockInTime,3,TRUE
com.floreantpos.model.base.BaseAttendenceHistory : initialize,3,TRUE
com.floreantpos.model.base.BaseRestaurant : setId,3,TRUE
com.floreantpos.model.base.BaseRestaurant : setTables,3,TRUE
com.floreantpos.ui.dialog.PasswordEntryDialog : access$100,3,TRUE
com.floreantpos.model.base.BaseRestaurant : setAddressLine1,3,TRUE
com.floreantpos.model.base.BaseRestaurant : setAddressLine2,3,TRUE
com.floreantpos.model.base.BaseRestaurant : setAddressLine3,3,TRUE
com.floreantpos.ui.views.order.CategoryView : cleanup,3,TRUE
